"","x","y","land_perc","temp","phyto","velo"
"322",-1615000,6394369.28571429,NA,11.4922908504861,2.20692823594196,0.123217882706311
"323",-1525000,6394369.28571429,NA,12.1696138629019,2.10065964249003,0.132245683554163
"324",-1435000,6394369.28571429,NA,12.1379156424704,2.06015759445716,0.216176448978287
"325",-1345000,6394369.28571429,NA,11.4144723344883,1.99257793441694,0.159448158699788
"326",-1255000,6394369.28571429,NA,11.0192702540492,1.85374545314364,0.068773926311397
"327",-1165000,6394369.28571429,NA,10.7401096387441,1.81509134113927,0.132833607192656
"328",-1075000,6394369.28571429,NA,10.4912892556416,1.79713270587673,0.123835839984529
"329",-985000,6394369.28571429,NA,10.6033583923431,1.76429107871206,0.0924961293475493
"330",-895000,6394369.28571429,NA,10.7488755446153,1.70907550026973,0.0763379483185944
"331",-805000,6394369.28571429,NA,10.9045223359085,1.67872442926092,0.117431636427912
"332",-715000,6394369.28571429,NA,11.0789793409046,1.66480554817956,0.127971902328965
"333",-625000,6394369.28571429,NA,11.2670300674452,1.67023405533929,0.133895435697521
"334",-535000,6394369.28571429,NA,11.5042542862486,1.69816458843711,0.110365010882685
"335",-445000,6394369.28571429,NA,11.7701309438373,1.70455130477522,0.109230409030093
"336",-355000,6394369.28571429,NA,11.7380029083225,1.72118745035063,0.0944348276394683
"337",-265000,6394369.28571429,NA,11.8108798286582,1.76093820375002,0.11723892614859
"338",-175000,6394369.28571429,NA,12.2202464388283,1.77990603694258,0.0885855325785441
"339",-85000,6394369.28571429,NA,12.4311118541998,1.78514371647538,0.0871586012299904
"340",5000,6394369.28571429,NA,12.5704591971074,1.77035075925744,0.088994479533023
"341",95000,6394369.28571429,NA,12.926008543743,1.77988637281213,0.0732180148610181
"342",185000,6394369.28571429,NA,13.0452550578904,1.80148519640283,0.0444316673236425
"343",275000,6394369.28571429,NA,13.0063562296616,1.83647690657668,0.0434864430270546
"344",365000,6394369.28571429,NA,12.8430371892612,2.09723069167077,0.0413823832119498
"345",455000,6394369.28571429,NA,12.9305700503929,2.2813099870094,0.0323996886185761
"346",545000,6394369.28571429,NA,13.0095030093417,2.39167028718143,0.0284986318902336
"347",635000,6394369.28571429,0.0918437648931296,12.4015675667641,2.60635786260929,0.0259547609239243
"348",725000,6394369.28571429,0.682001925140053,12.2664081261716,2.64798231679055,0.0214056783071676
"349",815000,6394369.28571429,0.338647568451041,12.4758887356028,2.81601242325216,0.0302168033931448
"350",905000,6394369.28571429,0.029289157891829,12.5007922467025,2.07132454959274,0.0243565818739314
"351",995000,6394369.28571429,0.114793136109155,12.5730945253698,1.80704043960699,0.0207326023796388
"352",1085000,6394369.28571429,0.589953530330104,12.4253735294635,4.86233697478828,0.0219248769050269
"353",1175000,6394369.28571429,0.737673029186896,12.5806041261723,3.77225761989121,0.0146949801058769
"354",1265000,6394369.28571429,0.621744049597934,12.7095144387402,2.1453658951351,0.0264745231189346
"355",1355000,6394369.28571429,0.397205587324403,12.7419467275322,2.12604523012666,0.0266227240780525
"356",1445000,6394369.28571429,0.126230496903015,12.7279278103451,4.2316243265418,0.0393444744356556
"357",1535000,6394369.28571429,0.00546209740380025,12.7191067306224,4.93578720375711,0.0199476188591633
"358",1625000,6394369.28571429,0.11694549487503,NA,NA,NA
"359",1715000,6394369.28571429,0.330548426491095,NA,NA,NA
"360",1805000,6394369.28571429,0.15994681672212,NA,NA,NA
"361",-2155000,6246951.85714286,NA,6.26289722632712,2.71183607985792,0.0385668446880671
"362",-2065000,6246951.85714286,NA,5.37423534547021,3.38745729148963,0.136834488460994
"363",-1975000,6246951.85714286,NA,5.68498865456054,3.54506365525719,0.203312689989722
"364",-1885000,6246951.85714286,NA,7.0454841619275,3.07843505804288,0.0913036132351433
"365",-1795000,6246951.85714286,NA,7.56203526569204,2.83664014982604,0.0752732380366216
"366",-1705000,6246951.85714286,NA,8.94290580029184,2.74576625318188,0.111517405370799
"367",-1615000,6246951.85714286,NA,11.7665714384539,2.31869354049502,0.24388709025565
"368",-1525000,6246951.85714286,NA,13.501675195107,2.09772848407719,0.160527384882814
"369",-1435000,6246951.85714286,NA,13.6382347699608,2.06076260385201,0.132768027674091
"370",-1345000,6246951.85714286,NA,12.9913890525901,2.02695458877271,0.216066335870721
"371",-1255000,6246951.85714286,NA,12.7362396672161,1.88369026906422,0.176333998246042
"372",-1165000,6246951.85714286,NA,12.6647924395716,1.79676894432858,0.183774063202224
"373",-1075000,6246951.85714286,NA,12.349998943703,1.74546115045249,0.176104988614236
"374",-985000,6246951.85714286,NA,12.2651467368676,1.72438207893531,0.127171595495959
"375",-895000,6246951.85714286,NA,12.2632631254253,1.71013839197548,0.11719063921705
"376",-805000,6246951.85714286,NA,12.0910554587063,1.68366457194153,0.133675989010985
"377",-715000,6246951.85714286,NA,12.201641924799,1.64550160371632,0.0912815258162044
"378",-625000,6246951.85714286,NA,12.4403877807995,1.64124820128973,0.0744296564938538
"379",-535000,6246951.85714286,NA,12.4352091682046,1.68741264759747,0.0950449430604763
"380",-445000,6246951.85714286,NA,12.5050352133956,1.70945027346415,0.0501928862451634
"381",-355000,6246951.85714286,NA,12.6632282437843,1.69716164721715,0.0841772431815087
"382",-265000,6246951.85714286,NA,12.7918027547395,1.70284172928564,0.0644781700890289
"383",-175000,6246951.85714286,NA,12.8817875933673,1.7699601067314,0.0761839740507167
"384",-85000,6246951.85714286,NA,13.0357551524495,1.78950184598667,0.113548537308585
"385",5000,6246951.85714286,NA,13.1828551902916,1.75392878261008,0.0977648580910397
"386",95000,6246951.85714286,NA,13.3966061544659,1.82104097600151,0.101571178205589
"387",185000,6246951.85714286,NA,13.4238532801873,1.86274164518318,0.0728526244048778
"388",275000,6246951.85714286,NA,13.391952070889,1.88519522820006,0.0768929139225896
"389",365000,6246951.85714286,NA,13.3976124602976,1.96484949583077,0.0610345988673045
"390",455000,6246951.85714286,NA,13.442832966453,2.07693665498797,0.0385646429951816
"391",545000,6246951.85714286,NA,13.5233018037203,2.22670136051434,0.031234415752159
"392",635000,6246951.85714286,NA,13.3543779462246,2.35328892027965,0.025056417433985
"393",725000,6246951.85714286,NA,12.9954137898738,2.00158180080304,0.0279896344599142
"394",815000,6246951.85714286,NA,13.0708658120912,1.66931148799312,0.020910105558545
"395",905000,6246951.85714286,NA,13.1322362643772,1.38463254379173,0.0146330856321751
"396",995000,6246951.85714286,0.0618639151181282,12.9466060184468,1.33799576143252,0.0197263258462722
"397",1085000,6246951.85714286,0.212417537949493,13.0922165474516,1.49967998270972,0.0218883708990487
"398",1175000,6246951.85714286,0.0246401035111797,13.013058456036,1.23830724994872,0.020838713624233
"399",1265000,6246951.85714286,0.0845854235265707,13.0358459581638,1.30952364708997,0.0212848499918415
"400",1355000,6246951.85714286,0.52658156812324,12.9709501142863,1.71465293219678,0.0152478072585783
"401",1445000,6246951.85714286,0.895439107304264,12.9565626899991,2.85705949543395,0.0209311308401557
"402",1535000,6246951.85714286,1,NA,NA,NA
"403",1625000,6246951.85714286,1,NA,NA,NA
"404",1715000,6246951.85714286,1,NA,NA,NA
"405",1805000,6246951.85714286,1,NA,NA,NA
"406",-2155000,6099534.42857143,NA,6.79624675106788,3.09602764740849,0.149852230959226
"407",-2065000,6099534.42857143,NA,6.74219801441244,3.36247015497546,0.18347944665207
"408",-1975000,6099534.42857143,NA,7.87168968712387,3.15590701939989,0.0970374689563884
"409",-1885000,6099534.42857143,NA,8.72100690642912,2.79205275004554,0.0595297495405672
"410",-1795000,6099534.42857143,NA,8.9511992025565,2.70217168058495,0.0792448990614085
"411",-1705000,6099534.42857143,NA,10.3347387478535,2.71833242219463,0.115734628015642
"412",-1615000,6099534.42857143,NA,12.8527042960572,2.30491839845504,0.186391214837879
"413",-1525000,6099534.42857143,NA,14.3090188737177,2.19107517096812,0.18029117422533
"414",-1435000,6099534.42857143,NA,14.7048086328018,2.09177844059429,0.132027514558357
"415",-1345000,6099534.42857143,NA,14.3729179570719,2.02329501272009,0.1408108497385
"416",-1255000,6099534.42857143,NA,14.0146736309305,1.95424191110421,0.0915414368810495
"417",-1165000,6099534.42857143,NA,13.7226033248371,1.82875510470239,0.0627406461457876
"418",-1075000,6099534.42857143,NA,13.506589979957,1.75472300643463,0.138020321878087
"419",-985000,6099534.42857143,NA,13.3549476174686,1.73377600420266,0.107588679501373
"420",-895000,6099534.42857143,NA,13.3554708037778,1.70860579244104,0.109046843921924
"421",-805000,6099534.42857143,NA,13.3204833223949,1.68785102915415,0.0805113549910602
"422",-715000,6099534.42857143,NA,13.3515813532048,1.64156695319741,0.0711626377200872
"423",-625000,6099534.42857143,NA,13.4330225562248,1.60937907054443,0.0681028148252827
"424",-535000,6099534.42857143,NA,13.3697196974641,1.63033019718902,0.083440143510241
"425",-445000,6099534.42857143,NA,13.3113047413073,1.66817237727361,0.0885437714377995
"426",-355000,6099534.42857143,NA,13.3684316796672,1.68777091750402,0.0579194170009744
"427",-265000,6099534.42857143,NA,13.4889671661834,1.70669018574621,0.0532633390168507
"428",-175000,6099534.42857143,NA,13.5848309385514,1.73613638496362,0.062397800566958
"429",-85000,6099534.42857143,NA,13.6408968272196,1.7824781562331,0.0452230059599001
"430",5000,6099534.42857143,NA,13.7014045618839,1.79698344138301,0.07259836292316
"431",95000,6099534.42857143,NA,13.8407762322137,1.84186675540697,0.0559444206678035
"432",185000,6099534.42857143,NA,13.9158935684458,1.86353786972443,0.0321372784383078
"433",275000,6099534.42857143,NA,13.9192432676338,1.87267598292868,0.05497831633496
"434",365000,6099534.42857143,NA,13.8761888604359,1.91753147216127,0.0403194967929641
"435",455000,6099534.42857143,NA,13.9108588843627,2.00657849131984,0.0266859000374047
"436",545000,6099534.42857143,NA,13.9313769410257,2.07343457954368,0.035190058304331
"437",635000,6099534.42857143,NA,13.7960367144967,2.25032647169492,0.0269103447370191
"438",725000,6099534.42857143,NA,13.6524110314311,2.21910142107588,0.017019351198687
"439",815000,6099534.42857143,NA,13.7119725204529,1.9574689427258,0.0150774925704447
"440",905000,6099534.42857143,NA,13.7491551842047,1.60885238514893,0.0118698965080908
"441",995000,6099534.42857143,NA,13.7238363164811,1.30742132017829,0.0112921158266721
"442",1085000,6099534.42857143,0.0660831153241326,13.2076789739048,1.33356080377692,0.0110946336895319
"443",1175000,6099534.42857143,0.692088126016267,13.2736654907151,1.89000868265113,0.0143760340579828
"444",1265000,6099534.42857143,0.790954895568539,13.3267672652754,2.51956651907253,0.00839579487187563
"445",1355000,6099534.42857143,0.97488585137649,13.3395119554475,3.25393839958194,0.0034507200173984
"446",1445000,6099534.42857143,1,NA,NA,NA
"447",1535000,6099534.42857143,1,NA,NA,NA
"448",1625000,6099534.42857143,1,NA,NA,NA
"449",1715000,6099534.42857143,1,NA,NA,NA
"450",1805000,6099534.42857143,1,NA,NA,NA
"451",-2155000,5952117,NA,9.8631209790517,2.62808454326398,0.179105709215864
"452",-2065000,5952117,NA,11.2328115120487,2.30949431980734,0.191602361288428
"453",-1975000,5952117,NA,11.6296284848407,2.34327334625522,0.156664879896219
"454",-1885000,5952117,NA,12.8085449292277,2.28497877548099,0.190247722357878
"455",-1795000,5952117,NA,14.2263734768093,2.1405548881037,0.271369642188651
"456",-1705000,5952117,NA,15.0181646609376,2.14460586243459,0.322607861681686
"457",-1615000,5952117,NA,15.3510862149423,2.12997389675792,0.265255398078989
"458",-1525000,5952117,NA,15.6595554143266,2.05177385439048,0.162396639456467
"459",-1435000,5952117,NA,15.7559560540798,1.92426957632434,0.100988217220387
"460",-1345000,5952117,NA,15.352577646338,1.9056438269694,0.147949423060613
"461",-1255000,5952117,NA,14.8233945488532,1.87319406885949,0.0686573215178978
"462",-1165000,5952117,NA,14.5250878842679,1.78803027660923,0.0519925356505012
"463",-1075000,5952117,NA,14.4229786565945,1.73671894470509,0.0962986371162724
"464",-985000,5952117,NA,14.3489971595823,1.72572541753363,0.0960243723190035
"465",-895000,5952117,NA,14.3356781696867,1.7010758035765,0.0726826024425711
"466",-805000,5952117,NA,14.3855030258612,1.66230537739214,0.110093460459379
"467",-715000,5952117,NA,14.3014781638358,1.59278482479093,0.100584721923507
"468",-625000,5952117,NA,14.2716161296549,1.54167617045538,0.0720010411342566
"469",-535000,5952117,NA,14.2844790200534,1.57748980754554,0.0557718961402448
"470",-445000,5952117,NA,14.2424649050974,1.62147826262599,0.0653741305251563
"471",-355000,5952117,NA,14.2083934762458,1.69007152719751,0.0855897698138945
"472",-265000,5952117,NA,14.1992140901386,1.69056535848312,0.0835530592430785
"473",-175000,5952117,NA,14.2668834044608,1.72207229848717,0.0760096755065558
"474",-85000,5952117,NA,14.3278396377668,1.78518576546182,0.0630670396091525
"475",5000,5952117,NA,14.3260849730233,1.79996465137808,0.0541926708273551
"476",95000,5952117,NA,14.3573112859823,1.83351084686869,0.0709489781104786
"477",185000,5952117,NA,14.4131162202603,1.87689922636282,0.0583621280947755
"478",275000,5952117,NA,14.4570638360875,1.91362237829587,0.0547746960609644
"479",365000,5952117,NA,14.3877800599916,1.9330615491678,0.0497239443929363
"480",455000,5952117,NA,14.3362487687981,1.92288638898125,0.0335870480803738
"481",545000,5952117,NA,14.4199209749952,1.92931985492563,0.0200416793043524
"482",635000,5952117,NA,14.4560489586762,1.99341869347424,0.024922170218236
"483",725000,5952117,NA,14.4248289488168,2.17432436838621,0.0281583840509383
"484",815000,5952117,NA,14.4070680082649,2.23519471396558,0.0229418726023955
"485",905000,5952117,NA,14.3805418411829,2.14285779128764,0.0169963676452884
"486",995000,5952117,NA,14.3822164566068,1.87467073468855,0.0164545630039378
"487",1085000,5952117,NA,14.4212413730572,1.58253546366981,0.0196340993823095
"488",1175000,5952117,0.000460249799750641,14.6949779434598,1.68643110353984,0.0118040688006498
"489",1265000,5952117,0.0486123669662977,14.6821355214666,2.93149902535356,0.0125681913377593
"490",1355000,5952117,0.514328158768862,14.650895834937,3.3575239601504,0.0144180185022079
"491",1445000,5952117,0.929347466526857,14.7720820199344,2.12632747351124,0.00531325267245288
"492",1535000,5952117,1,NA,NA,NA
"493",1625000,5952117,1,NA,NA,NA
"494",1715000,5952117,1,NA,NA,NA
"495",1805000,5952117,1,NA,NA,NA
"496",-2155000,5804699.57142857,NA,14.1181435622739,2.08552425372287,0.209915468749734
"497",-2065000,5804699.57142857,NA,15.7242908232561,1.97281368114289,0.173188100658254
"498",-1975000,5804699.57142857,NA,16.0499059124683,1.98909277921449,0.18548994586982
"499",-1885000,5804699.57142857,NA,16.2871095466686,1.95001785514154,0.105687469650582
"500",-1795000,5804699.57142857,NA,16.7594901217058,1.75043796598213,0.126570399335469
"501",-1705000,5804699.57142857,NA,16.9552733841735,1.69646593833694,0.136541184611344
"502",-1615000,5804699.57142857,NA,16.7859530539997,1.73639207795901,0.0691293195354868
"503",-1525000,5804699.57142857,NA,16.4574692423512,1.75278100445314,0.0619483533280071
"504",-1435000,5804699.57142857,NA,16.1547552897936,1.73805475820014,0.0615185787987123
"505",-1345000,5804699.57142857,NA,15.855306608875,1.74319312548161,0.0768320783768173
"506",-1255000,5804699.57142857,NA,15.5756947387592,1.71118648440154,0.066948721197079
"507",-1165000,5804699.57142857,NA,15.419911454551,1.62767530318987,0.0871564172833466
"508",-1075000,5804699.57142857,NA,15.3439088782216,1.62961711509208,0.0867468930927117
"509",-985000,5804699.57142857,NA,15.2992963790803,1.64724138602413,0.125269672862113
"510",-895000,5804699.57142857,NA,15.2824314585222,1.59989310586215,0.145930433783343
"511",-805000,5804699.57142857,NA,15.3013395876308,1.54635281265439,0.114131411361428
"512",-715000,5804699.57142857,NA,15.1997636739455,1.54174165063767,0.0978995082351532
"513",-625000,5804699.57142857,NA,15.1088344235831,1.4756469004417,0.118830629362357
"514",-535000,5804699.57142857,NA,15.0764454211142,1.48969376086026,0.123810711607251
"515",-445000,5804699.57142857,NA,15.0312771862367,1.60013727401969,0.112843949926527
"516",-355000,5804699.57142857,NA,14.9560176224673,1.66176527373512,0.0836571632240615
"517",-265000,5804699.57142857,NA,14.8873734319813,1.69337038345481,0.071407689346964
"518",-175000,5804699.57142857,NA,14.9530637166221,1.77341745795876,0.0634933287181473
"519",-85000,5804699.57142857,NA,15.046395913785,1.81614290164456,0.0888781494741379
"520",5000,5804699.57142857,NA,15.0110079823807,1.86430592849483,0.0606399340004722
"521",95000,5804699.57142857,NA,14.9296487369327,1.88858519766005,0.0450302379008805
"522",185000,5804699.57142857,NA,14.9042679107509,1.92478128485821,0.0542386131350303
"523",275000,5804699.57142857,NA,14.8946658301403,1.90957765250055,0.0316143875701902
"524",365000,5804699.57142857,NA,14.8549804983465,1.87999722233201,0.0414395707540212
"525",455000,5804699.57142857,NA,14.829220306868,1.85560839977366,0.0421826538774263
"526",545000,5804699.57142857,NA,14.8560068027116,1.85021107413237,0.0536800803318629
"527",635000,5804699.57142857,NA,14.9103546654855,1.88471838037033,0.0394376297249472
"528",725000,5804699.57142857,NA,14.9441903101416,1.90896664641518,0.0360257807787544
"529",815000,5804699.57142857,NA,15.0275018900477,1.88999555519753,0.0232028176689736
"530",905000,5804699.57142857,NA,15.092586080045,1.85019764852049,0.0290357703363084
"531",995000,5804699.57142857,NA,15.1890984901985,1.76124907942889,0.0273200256023344
"532",1085000,5804699.57142857,NA,15.4100585130935,1.62499631108423,0.0336607574140116
"533",1175000,5804699.57142857,NA,15.6498321002546,1.37639266516668,0.0266014527641384
"534",1265000,5804699.57142857,NA,15.9641623497544,1.33836280923361,0.0240252694236797
"535",1355000,5804699.57142857,NA,16.0566102041227,1.31286055586981,0.014474494653783
"536",1445000,5804699.57142857,0.453298308367647,15.6895152102617,2.70367750828239,0.0236640729891368
"537",1535000,5804699.57142857,0.998169808936343,15.399285,4.367499,NA
"538",1625000,5804699.57142857,1,NA,NA,NA
"539",1715000,5804699.57142857,1,NA,NA,NA
"540",1805000,5804699.57142857,1,NA,NA,NA
"541",-2155000,5657282.14285714,NA,18.2241816495895,1.89410000221556,0.267820207520237
"542",-2065000,5657282.14285714,NA,19.0293134506635,1.88358407988332,0.391317742887309
"543",-1975000,5657282.14285714,NA,18.9502550786835,1.78531668238966,0.444705908044809
"544",-1885000,5657282.14285714,NA,18.6174591108825,1.75683093617188,0.501317230492001
"545",-1795000,5657282.14285714,NA,18.1169583171359,1.71355224464925,0.391047262550211
"546",-1705000,5657282.14285714,NA,17.7062775989385,1.64337420567435,0.265414817007185
"547",-1615000,5657282.14285714,NA,17.4737327342449,1.62816332657281,0.135894750746912
"548",-1525000,5657282.14285714,NA,17.1130084879971,1.62018451860778,0.083740818387183
"549",-1435000,5657282.14285714,NA,16.7723036234274,1.59214753544332,0.0876975545696881
"550",-1345000,5657282.14285714,NA,16.6264400118597,1.5575802876911,0.111988287387865
"551",-1255000,5657282.14285714,NA,16.5353109208767,1.54920848473205,0.083916972179616
"552",-1165000,5657282.14285714,NA,16.3882388353408,1.51710298946817,0.0920166919218625
"553",-1075000,5657282.14285714,NA,16.2390111644813,1.50853606781469,0.0809041413140662
"554",-985000,5657282.14285714,NA,16.1687519797034,1.47606397525006,0.0733072194836005
"555",-895000,5657282.14285714,NA,16.1339364411501,1.4017603804576,0.0644117630681532
"556",-805000,5657282.14285714,NA,16.0901082626501,1.38917085276844,0.0851020755218156
"557",-715000,5657282.14285714,NA,15.9923495541839,1.39486892250345,0.0713047779633149
"558",-625000,5657282.14285714,NA,15.8688387472294,1.41049312424035,0.076292583923026
"559",-535000,5657282.14285714,NA,15.7704989527265,1.47445246031894,0.0420522179392721
"560",-445000,5657282.14285714,NA,15.7197051222324,1.5392511656618,0.0441598357822889
"561",-355000,5657282.14285714,NA,15.6937233221934,1.57054355563565,0.0582138174576297
"562",-265000,5657282.14285714,NA,15.6092004241309,1.65289739830677,0.0875981929629972
"563",-175000,5657282.14285714,NA,15.5864484446681,1.76263409986156,0.0899004874924536
"564",-85000,5657282.14285714,NA,15.5642708639326,1.82624414698582,0.0564931660602736
"565",5000,5657282.14285714,NA,15.5118204469199,1.88038462164874,0.074249691614032
"566",95000,5657282.14285714,NA,15.4444616594561,1.91333508873394,0.0335481779268873
"567",185000,5657282.14285714,NA,15.4144160324705,1.9221596678953,0.0341730734723551
"568",275000,5657282.14285714,NA,15.3637057682638,1.88714696973251,0.0312427369529509
"569",365000,5657282.14285714,NA,15.3330311210487,1.82118659536696,0.0291793787523289
"570",455000,5657282.14285714,NA,15.325045336307,1.77099504539798,0.0224678840544574
"571",545000,5657282.14285714,NA,15.3398035401757,1.70043674462053,0.0183631856721926
"572",635000,5657282.14285714,NA,15.3674666886594,1.63437476211073,0.0202617031522762
"573",725000,5657282.14285714,NA,15.3846481542284,1.57857706061268,0.0256914747102255
"574",815000,5657282.14285714,NA,15.4521831347122,1.42343815020368,0.0190596365121314
"575",905000,5657282.14285714,NA,15.5434787022677,1.39033337629015,0.0222475741724975
"576",995000,5657282.14285714,NA,15.7135661582224,1.38114338915617,0.0235829500932662
"577",1085000,5657282.14285714,NA,15.9470379111571,1.28151354581993,0.0180072169255578
"578",1175000,5657282.14285714,NA,16.1985654112292,1.24912225440567,0.0234230065986981
"579",1265000,5657282.14285714,NA,16.447295475039,1.20372513161487,0.0251959570123439
"580",1355000,5657282.14285714,NA,16.6263731010975,1.23893463569357,0.0245897014803074
"581",1445000,5657282.14285714,0.0199817167244238,16.5783536256516,1.54027701347542,0.0301387836030074
"582",1535000,5657282.14285714,1,NA,NA,NA
"583",1625000,5657282.14285714,0.00553820924710686,NA,NA,NA
"584",1715000,5657282.14285714,0.00384129016118351,NA,NA,NA
"585",1805000,5657282.14285714,0.0216025617547847,16.6567915342599,1.45116746963771,0.0215435145783926
"586",-2155000,5509864.71428571,NA,19.5860465908245,1.74909059618153,0.172746422547486
"587",-2065000,5509864.71428571,NA,19.6469534584329,1.72055704933874,0.298261000952592
"588",-1975000,5509864.71428571,NA,19.4886944492201,1.57476805493569,0.15225081651015
"589",-1885000,5509864.71428571,NA,19.2770321133263,1.52031885565269,0.150143370853631
"590",-1795000,5509864.71428571,NA,18.9305196517997,1.58713492496749,0.200184455659241
"591",-1705000,5509864.71428571,NA,18.5277582891654,1.63083067345074,0.232467419736109
"592",-1615000,5509864.71428571,NA,18.2771016183985,1.61737953772682,0.188537472924857
"593",-1525000,5509864.71428571,NA,17.9736128964373,1.60393779945138,0.110775937317615
"594",-1435000,5509864.71428571,NA,17.7573237613022,1.5717023423528,0.0732099876172691
"595",-1345000,5509864.71428571,NA,17.6092147549025,1.5469773102395,0.067787367545834
"596",-1255000,5509864.71428571,NA,17.4485651379703,1.45085914013792,0.0968261316304608
"597",-1165000,5509864.71428571,NA,17.294784496652,1.37745825330567,0.115128983971727
"598",-1075000,5509864.71428571,NA,17.1086863890746,1.38994603443635,0.104276761147961
"599",-985000,5509864.71428571,NA,17.0535817737027,1.37576920692754,0.0683427574493194
"600",-895000,5509864.71428571,NA,16.9491137911031,1.31869002242605,0.0422773440415824
"601",-805000,5509864.71428571,NA,16.7933816241195,1.28000931792358,0.0789139781883054
"602",-715000,5509864.71428571,NA,16.647942608218,1.31227569872594,0.0760247677939749
"603",-625000,5509864.71428571,NA,16.4956913381105,1.37835750549187,0.0537827044448459
"604",-535000,5509864.71428571,NA,16.4249037288957,1.42860374929498,0.0638488142677308
"605",-445000,5509864.71428571,NA,16.395676374712,1.48669063705023,0.0326265511988667
"606",-355000,5509864.71428571,NA,16.3410939028723,1.54388203280315,0.0290048130793309
"607",-265000,5509864.71428571,NA,16.2137553999967,1.63256801498032,0.0163811497484232
"608",-175000,5509864.71428571,NA,16.0917847454534,1.75976811297879,0.0386618700615721
"609",-85000,5509864.71428571,NA,16.0224901142419,1.84467082748848,0.0288133612527952
"610",5000,5509864.71428571,NA,15.9745179962574,1.88143489737112,0.0256836636722624
"611",95000,5509864.71428571,NA,15.9342498892557,1.85942447497961,0.0335787252430861
"612",185000,5509864.71428571,NA,15.8968144585382,1.77373747351481,0.0382457100643344
"613",275000,5509864.71428571,NA,15.8535403621493,1.70633159333443,0.0277131579217877
"614",365000,5509864.71428571,NA,15.8360141776495,1.67966492870646,0.0248139885237057
"615",455000,5509864.71428571,NA,15.8303592404319,1.57039568017102,0.0299429486163068
"616",545000,5509864.71428571,NA,15.8483898052085,1.34912581815588,0.0167546187829484
"617",635000,5509864.71428571,NA,15.8136071078248,1.11613005097972,0.0220727624910647
"618",725000,5509864.71428571,NA,15.724837612178,1.08547104986438,0.0256651842946077
"619",815000,5509864.71428571,NA,15.5927570741365,1.30639191749082,0.0221518162842618
"620",905000,5509864.71428571,0.28766840810898,15.4212680509066,1.79553604961117,0.0208403423077266
"621",995000,5509864.71428571,0.643929814599833,15.7618981639816,2.07146800558132,0.0302249902182947
"622",1085000,5509864.71428571,0.699271887387502,15.9382869653983,1.77474376885993,0.0381985226503898
"623",1175000,5509864.71428571,0.763734409205391,16.2194121851761,1.73194971938821,0.0361542394120211
"624",1265000,5509864.71428571,0.835986812360223,16.4048141784703,1.52860133836618,0.0337713936727933
"625",1355000,5509864.71428571,0.946990714292308,16.55242119116,1.57802007767532,0.0180269119373653
"626",1445000,5509864.71428571,0.981230675705677,16.70642255293,1.67397574274657,0.0229747751320906
"627",1535000,5509864.71428571,0.868817741485428,NA,NA,NA
"628",1625000,5509864.71428571,0.880232795471335,NA,NA,NA
"629",1715000,5509864.71428571,0.0290845541214871,NA,NA,NA
"630",1805000,5509864.71428571,0.819119242817721,18.6585489453083,1.38451630605972,0.0433205037116147
