"","x","y","land_perc","temp","prec","grad","fore"
"280",-1380382.74530388,1824198.65818888,1,7.47304142876813,419.094692061526,37.2429195868616,26.2291649657741
"281",-1277977.1475387,1824198.65818888,1,10.3269262554399,267.381070599442,32.9489871306144,5.87853619802102
"282",-1175571.54977352,1824198.65818888,1,10.4625827816861,320.10034443484,38.436446735715,11.6859583782075
"283",-1073165.95200834,1824198.65818888,1,8.68793805916991,408.194891029229,42.2369172934816,19.5935720164122
"284",-970760.354243158,1824198.65818888,1,4.76911174240796,589.062813388209,59.9215775640084,41.4188688773004
"285",-868354.756477977,1824198.65818888,1,2.675168150362,548.27686379918,60.6490159067183,45.4324701796346
"286",-765949.158712796,1824198.65818888,1,8.10956389105953,457.831598675499,26.0883291964222,20.3534648708321
"287",-663543.560947615,1824198.65818888,1,9.72785511600951,384.519067357023,5.37742324727107,0.130276719776093
"288",-561137.963182434,1824198.65818888,1,10.4933919258784,433.526995129322,3.58154882410854,0.284041097337902
"289",-458732.365417253,1824198.65818888,1,11.1230981600948,497.103215539348,4.31399710998362,0.429022154284113
"290",-356326.767652072,1824198.65818888,1,11.544994839189,573.993319992198,4.62047540676721,0.324222551860372
"291",-253921.16988689,1824198.65818888,1,11.8337473993834,660.914085030998,4.823109911304,1.05503894713994
"292",-151515.57212171,1824198.65818888,1,12.1730969933334,755.571115430271,4.07371968894012,1.78315863780802
"293",-49109.9743565284,1824198.65818888,1,12.0266252816517,857.804011114682,5.41772310290732,3.56310316078767
"294",53295.6234086528,1824198.65818888,1,12.2093906452967,952.210344655007,5.63639373888022,7.88096835521996
"295",155701.221173834,1824198.65818888,1,11.965306780018,1032.91813591117,5.01977888224818,10.5748408879846
"296",258106.818939015,1824198.65818888,1,12.0703615475446,1049.37514405004,4.76720860524445,15.7919138099631
"297",360512.416704196,1824198.65818888,1,12.1784213492096,1048.65883718443,5.03117501356704,23.5373526696367
"298",462918.014469377,1824198.65818888,1,12.3344513492447,1029.97146507082,5.0471972057565,22.7415951982993
"299",565323.612234558,1824198.65818888,1,12.2428582838736,1048.67081356982,1.9285633334109,10.1808302315305
"300",667729.20999974,1824198.65818888,1,12.2983147396833,1111.15825071009,2.00860377631074,10.3124334497587
"301",770134.80776492,1824198.65818888,1,12.1755537754575,1190.25800096562,5.33958163351973,34.1877784455744
"302",872540.405530102,1824198.65818888,1,12.1810875425251,1212.82765237139,5.40325743220403,33.781545942275
"303",974946.003295283,1824198.65818888,1,12.3274668474885,1182.37803226532,7.71264145076983,26.5393777551362
"304",1077351.60106046,1824198.65818888,1,12.1220210040984,1170.21505450759,10.5005354878731,46.4116398485949
"305",1179757.19882564,1824198.65818888,1,12.3726442996059,1152.77355251518,14.3984832879433,83.7014979911036
"306",1282162.79659083,1824198.65818888,1,11.6539904894235,1249.74434576317,25.0784484743975,123.236121455518
"307",1384568.39435601,1824198.65818888,1,10.1183625362866,1252.43119300496,38.1216200352883,135.404863774945
"308",1486973.99212119,1824198.65818888,1,12.3300534453472,1130.45311593953,26.0337035957446,99.3510065294413
"309",1589379.58988637,1824198.65818888,0.974536576395203,13.8892192470474,1148.29528346949,5.7854230342022,94.4498471379793
"310",1691785.18765155,1824198.65818888,0.592496643890369,14.8406435821498,1207.40279557995,3.23312257752807,83.9986939971908
"311",1794190.78541673,1824198.65818888,0.252329938343298,14.573445515154,1176.77155738319,1.75753151918321,49.5873868991678
"312",1896596.38318191,1824198.65818888,NA,NA,NA,NA,NA
"313",1999001.98094709,1824198.65818888,NA,NA,NA,NA,NA
"314",2101407.57871227,1824198.65818888,NA,NA,NA,NA,NA
"315",2203813.17647746,1824198.65818888,NA,NA,NA,NA,NA
"316",-2302033.12519051,1617864.71007469,NA,NA,NA,NA,NA
"317",-2199627.52742533,1617864.71007469,0.582820246076504,15.0638240504349,482.059571271174,32.7802300745332,1.55710942942697
"318",-2097221.92966015,1617864.71007469,0.983789732276583,16.3494320499459,318.373590958479,26.9177084391189,6.34794064143371
"319",-1994816.33189497,1617864.71007469,1,14.2233004896557,381.158754809013,46.8071367962985,51.1058739715183
"320",-1892410.73412979,1617864.71007469,1,17.4208311039156,142.376965923107,32.898022692426,0.718698212575667
"321",-1790005.13636461,1617864.71007469,1,18.2483002201858,138.671660543549,29.7894682869206,1.14103869608997
"322",-1687599.53859943,1617864.71007469,1,17.8463196996345,181.209531443819,29.5034394631205,1.77557062512453
"323",-1585193.94083425,1617864.71007469,1,16.8577979953798,237.370151094708,37.4459380820609,2.46890962722205
"324",-1482788.34306906,1617864.71007469,1,12.4546736799042,360.329262061311,32.5198766646197,8.75936015760688
"325",-1380382.74530388,1617864.71007469,1,12.3472710560593,269.709352160131,27.4755889676128,7.84461073201905
"326",-1277977.1475387,1617864.71007469,1,12.2796928562096,209.006177337055,26.0738670578926,3.24879731733547
"327",-1175571.54977352,1617864.71007469,1,11.4072741126134,248.05341598248,20.7782419737103,7.33400883379784
"328",-1073165.95200834,1617864.71007469,1,9.00478466614427,384.049501074782,27.7894349609345,16.9914332250072
"329",-970760.354243158,1617864.71007469,1,5.51661411934567,592.254596668994,48.9002071196985,37.252906650744
"330",-868354.756477977,1617864.71007469,1,5.37633562405752,396.574561569748,28.2096556977965,21.996884100211
"331",-765949.158712796,1617864.71007469,1,8.75091516250475,455.606513528257,25.6789370328352,20.8094699826686
"332",-663543.560947615,1617864.71007469,1,11.4515395746945,377.224311578521,9.92280229073808,0.859325191056446
"333",-561137.963182434,1617864.71007469,1,12.3210279450594,419.122399090262,3.85117879573678,0.089455156056519
"334",-458732.365417253,1617864.71007469,1,12.8141230312481,478.629854432007,2.44197559675494,0.0897589658538687
"335",-356326.767652072,1617864.71007469,1,13.2307451510477,570.516115836615,3.72564965815071,0.0688176961768251
"336",-253921.16988689,1617864.71007469,1,13.7297552692199,694.473109188135,3.2458610383206,0.853389346366552
"337",-151515.57212171,1617864.71007469,1,13.9236778699118,840.225491421146,2.23036645556021,0.392344163987482
"338",-49109.9743565284,1617864.71007469,1,13.7086971001455,962.414083496458,5.23252560990876,3.55068557038969
"339",53295.6234086528,1617864.71007469,1,13.7438945073505,1075.62464405796,3.70011003002086,6.28380316471936
"340",155701.221173834,1617864.71007469,1,13.6148396801761,1149.17324249712,4.59730616482156,16.0459635273575
"341",258106.818939015,1617864.71007469,1,13.3534887744469,1152.06420262088,8.25554220314734,40.4157678951173
"342",360512.416704196,1617864.71007469,1,13.1953010639049,1178.3950588777,8.75481574889986,56.0301301085445
"343",462918.014469377,1617864.71007469,1,13.4680342250486,1183.79658844445,10.5187143071804,74.5178513610327
"344",565323.612234558,1617864.71007469,1,13.9813618808147,1215.45499561125,4.27810402620886,23.1142034052366
"345",667729.20999974,1617864.71007469,1,14.1502260340241,1267.58445897879,5.18378230000664,29.9593780015236
"346",770134.80776492,1617864.71007469,1,14.1847656174412,1293.97444370136,6.03689797564017,35.1727455225894
"347",872540.405530102,1617864.71007469,1,13.9817056469637,1333.49733835829,9.02637643823645,40.7768561788356
"348",974946.003295283,1617864.71007469,1,13.4430653208484,1360.43327436767,13.4548506673486,55.7243414453119
"349",1077351.60106046,1617864.71007469,1,13.2763570854987,1339.363669743,25.2002700767167,88.2436016217708
"350",1179757.19882564,1617864.71007469,1,12.9764251361277,1238.5537959876,32.5063563433276,95.1872366782569
"351",1282162.79659083,1617864.71007469,1,11.8104326906236,1251.62133835359,34.1552060384214,113.189691528575
"352",1384568.39435601,1617864.71007469,1,13.5144488585398,1196.18063520442,16.5364723724934,105.57736522761
"353",1486973.99212119,1617864.71007469,1,14.722030367,1180.23622495245,6.52273862885722,96.5705320076019
"354",1589379.58988637,1617864.71007469,1,15.406016276193,1209.59355826768,4.03469898428757,116.477921373451
"355",1691785.18765155,1617864.71007469,0.953596574790277,16.1692422256948,1301.46479686583,1.82613288496986,111.232000602259
"356",1794190.78541673,1617864.71007469,0.263716699073899,16.9854659990747,1362.17848175542,1.45844615669444,100.034566976869
"357",1896596.38318191,1617864.71007469,NA,NA,NA,NA,NA
"358",1999001.98094709,1617864.71007469,NA,NA,NA,NA,NA
"359",2101407.57871227,1617864.71007469,NA,NA,NA,NA,NA
"360",2203813.17647746,1617864.71007469,NA,NA,NA,NA,NA
"361",-2302033.12519051,1411530.7619605,NA,NA,NA,NA,NA
"362",-2199627.52742533,1411530.7619605,0.022958349467872,14.4195803300249,326.323561337267,40.3274694934885,0
"363",-2097221.92966015,1411530.7619605,0.137954871114096,16.5233019520604,374.42603278221,36.2046502115147,0.0924050183949716
"364",-1994816.33189497,1411530.7619605,0.626776734057207,17.1812802824864,393.626443714316,32.9460411411126,10.7181226350735
"365",-1892410.73412979,1411530.7619605,1,16.8842769800049,302.93865160367,40.0818767927624,15.5845038953045
"366",-1790005.13636461,1411530.7619605,1,20.6135064668066,111.92565355596,24.5329574973473,0.0177739774291406
"367",-1687599.53859943,1411530.7619605,1,21.6405791781346,140.074115890254,16.744450462405,0.0102251934438878
"368",-1585193.94083425,1411530.7619605,1,18.3482491133812,263.299171608025,22.8506126853443,1.37721458105524
"369",-1482788.34306906,1411530.7619605,1,15.1058726334413,397.996683300441,24.8403923304476,10.1375200657369
"370",-1380382.74530388,1411530.7619605,1,12.1085627784607,456.93803782766,24.2585582933371,26.7192515460381
"371",-1277977.1475387,1411530.7619605,1,11.861208779288,289.837329748401,11.4977045266747,8.99038385917213
"372",-1175571.54977352,1411530.7619605,1,10.1301578660074,285.619633973065,13.2086657265375,6.88655660359911
"373",-1073165.95200834,1411530.7619605,1,9.70924410445653,302.212384000968,16.3577565393999,7.89416253939894
"374",-970760.354243158,1411530.7619605,1,11.0404910650913,336.080786874989,20.7449002591039,12.3714956468136
"375",-868354.756477977,1411530.7619605,1,9.96200540427572,423.170326548427,21.6498027706685,19.2412560930986
"376",-765949.158712796,1411530.7619605,1,12.3264433568934,407.142084993196,13.0070144381762,1.83807704028252
"377",-663543.560947615,1411530.7619605,1,13.4629464067981,423.127547138873,6.94929611179014,0.0302925387564311
"378",-561137.963182434,1411530.7619605,1,13.7395934368326,460.966990199313,4.16684142822845,0.029159981208119
"379",-458732.365417253,1411530.7619605,1,14.4605085413755,547.950159073656,5.70793918766639,0.183283594847521
"380",-356326.767652072,1411530.7619605,1,14.8938027454683,622.524476492432,5.68546089995164,0.683984456977929
"381",-253921.16988689,1411530.7619605,1,15.2833085170389,739.624587750189,5.06478906844984,3.93293903721868
"382",-151515.57212171,1411530.7619605,1,15.5707901067663,881.978778239013,4.08436478576983,8.56048182608525
"383",-49109.9743565284,1411530.7619605,1,15.6747617673643,1013.93527484395,6.05657113027605,32.8688129456908
"384",53295.6234086528,1411530.7619605,1,15.6274124560899,1143.03276453653,7.72177518523855,35.7533933735763
"385",155701.221173834,1411530.7619605,1,15.1314400627607,1266.26205621012,15.2156670215332,48.9676240504251
"386",258106.818939015,1411530.7619605,1,14.9756804099737,1280.29051240557,20.4205772261448,67.8402783333721
"387",360512.416704196,1411530.7619605,1,15.3122341763147,1283.39826248544,10.8522258159412,53.2295652663087
"388",462918.014469377,1411530.7619605,1,15.8045341597162,1291.59536261709,2.38313558563956,19.7835756613879
"389",565323.612234558,1411530.7619605,1,15.8151903364717,1359.04981579252,2.8632873784516,23.259678252469
"390",667729.20999974,1411530.7619605,1,15.3729876224213,1431.92422672333,5.71142673943465,59.7193938291331
"391",770134.80776492,1411530.7619605,1,15.0822713266772,1451.18279457999,8.80276763864985,63.068273546911
"392",872540.405530102,1411530.7619605,1,14.9625177165508,1447.84175793997,14.0055223630415,43.6104842272587
"393",974946.003295283,1411530.7619605,1,14.5484740981529,1481.94264568099,17.6648251436121,67.7239285972973
"394",1077351.60106046,1411530.7619605,1,14.005949355583,1559.36864172942,28.6065665480939,116.074405798439
"395",1179757.19882564,1411530.7619605,1,14.0708491811962,1459.31527123478,29.9374529819588,117.406273392469
"396",1282162.79659083,1411530.7619605,1,15.7634353567244,1243.82910239427,9.89133729344167,90.7813726498701
"397",1384568.39435601,1411530.7619605,1,16.5145705156008,1164.04920276504,5.71074407783729,79.6978461595579
"398",1486973.99212119,1411530.7619605,1,16.9160948661414,1231.94967653521,3.39381513268723,80.407860190889
"399",1589379.58988637,1411530.7619605,0.85640324144009,17.0863691002556,1334.97472393663,1.82053029868488,100.576760306077
"400",1691785.18765155,1411530.7619605,0.345419254862276,17.1626998097938,1456.93721012437,1.60493153871751,110.705089121877
"401",1794190.78541673,1411530.7619605,0.0256919734705249,17.6019340504857,1508.63614852217,0.915282860065251,89.0464559285696
"402",1896596.38318191,1411530.7619605,NA,NA,NA,NA,NA
"403",1999001.98094709,1411530.7619605,NA,NA,NA,NA,NA
"404",2101407.57871227,1411530.7619605,NA,NA,NA,NA,NA
"405",2203813.17647746,1411530.7619605,NA,NA,NA,NA,NA
"406",-2302033.12519051,1205196.81384632,NA,NA,NA,NA,NA
"407",-2199627.52742533,1205196.81384632,NA,NA,NA,NA,NA
"408",-2097221.92966015,1205196.81384632,NA,NA,NA,NA,NA
"409",-1994816.33189497,1205196.81384632,0.031605588733683,17.3294302213911,264.964932879536,18.1971972834282,0
"410",-1892410.73412979,1205196.81384632,0.228005106062993,17.4197718314029,333.402779331263,37.3663093040876,10.3052664321579
"411",-1790005.13636461,1205196.81384632,0.291676286126949,22.9799663439319,72.973656476928,11.1041993191193,0.101562173212975
"412",-1687599.53859943,1205196.81384632,0.597115623645484,22.6883401923064,106.124143964441,9.96136432324812,0.00273491862879803
"413",-1585193.94083425,1205196.81384632,0.892158914020259,22.1237224318883,165.497087084136,10.4453765675544,0.00448924782982353
"414",-1482788.34306906,1205196.81384632,1,21.5922970814345,232.673064163036,10.3721741290604,0.128902215655114
"415",-1380382.74530388,1205196.81384632,1,18.835431237943,376.851768599566,30.7891968373767,3.95385947849065
"416",-1277977.1475387,1205196.81384632,1,14.632945684015,416.890563231542,28.6934156311883,18.2069749513626
"417",-1175571.54977352,1205196.81384632,1,12.0301243656288,431.061105450909,30.1955344171328,27.3236456972589
"418",-1073165.95200834,1205196.81384632,1,12.3255041217072,351.682405291282,22.1635040076039,11.7392361246709
"419",-970760.354243158,1205196.81384632,1,14.7523682523378,276.055766921797,13.7368834654341,0.770469269859551
"420",-868354.756477977,1205196.81384632,1,12.3202559709197,415.852560176014,19.0988997449728,12.5542938963304
"421",-765949.158712796,1205196.81384632,1,15.5228282865233,336.002296138615,4.94637413397821,6.45433258146863e-05
"422",-663543.560947615,1205196.81384632,1,14.99085121179,415.801488509731,2.15120344789248,0.0152411771956449
"423",-561137.963182434,1205196.81384632,1,15.3075709969353,470.527731248553,2.01128595017706,0.0121312461734611
"424",-458732.365417253,1205196.81384632,1,16.431689508861,556.733265682451,5.86223567723532,0.186074419577687
"425",-356326.767652072,1205196.81384632,1,17.2556009630731,639.828622017714,4.15292094937507,0.824236993275126
"426",-253921.16988689,1205196.81384632,1,17.4150148529176,750.306830715514,3.8548067493577,3.02993771128292
"427",-151515.57212171,1205196.81384632,1,17.2168522291705,910.188380028198,4.91586765002719,12.9279469100343
"428",-49109.9743565284,1205196.81384632,1,17.1924480716248,1067.95046750706,4.2716219733685,24.2418980588554
"429",53295.6234086528,1205196.81384632,1,17.1119829079964,1224.93317903597,8.11343706381347,33.7295207969947
"430",155701.221173834,1205196.81384632,1,16.8310129533572,1382.38859727982,9.25864942655882,54.4132879075123
"431",258106.818939015,1205196.81384632,1,16.861935260206,1413.67211139633,6.61868239351684,73.7410106288236
"432",360512.416704196,1205196.81384632,1,17.1834970289124,1387.55454574002,2.53323967888304,56.9617584588703
"433",462918.014469377,1205196.81384632,1,17.4441268904567,1394.7031237593,1.21419850873323,23.4532475503948
"434",565323.612234558,1205196.81384632,1,16.951871400526,1472.34406326787,4.30089797808762,66.7204613670524
"435",667729.20999974,1205196.81384632,1,17.0411324445909,1474.29308017952,4.29781581617091,70.7593500423439
"436",770134.80776492,1205196.81384632,1,16.8320513056472,1490.61105786536,7.58044528534372,74.9931639533258
"437",872540.405530102,1205196.81384632,1,16.7867597900097,1449.8130057955,10.4896073629044,54.7637474168505
"438",974946.003295283,1205196.81384632,1,16.4832438889569,1375.59988193787,9.18045046134907,66.4650197093425
"439",1077351.60106046,1205196.81384632,1,16.8276327020029,1303.98341199989,6.5966704191583,66.8759970396483
"440",1179757.19882564,1205196.81384632,1,17.4018712044715,1218.77795864797,5.60543990030875,66.806184800131
"441",1282162.79659083,1205196.81384632,1,18.032107428267,1193.81811270383,4.66957530627771,60.916177181196
"442",1384568.39435601,1205196.81384632,0.966384754319579,18.527494367186,1232.81767092382,2.66831672023426,77.9682970565062
"443",1486973.99212119,1205196.81384632,0.539387903738422,18.4425962292693,1310.12763407643,1.66166212554622,73.4875513382051
"444",1589379.58988637,1205196.81384632,0.0282181167728591,18.2033286196451,1401.04384965594,1.54052180162502,73.437792184514
"445",1691785.18765155,1205196.81384632,NA,NA,NA,NA,NA
"446",1794190.78541673,1205196.81384632,NA,NA,NA,NA,NA
"447",1896596.38318191,1205196.81384632,NA,NA,NA,NA,NA
"448",1999001.98094709,1205196.81384632,NA,NA,NA,NA,NA
"449",2101407.57871227,1205196.81384632,NA,NA,NA,NA,NA
"450",2203813.17647746,1205196.81384632,NA,NA,NA,NA,NA
"451",-2302033.12519051,998862.865732132,NA,NA,NA,NA,NA
"452",-2199627.52742533,998862.865732132,NA,NA,NA,NA,NA
"453",-2097221.92966015,998862.865732132,NA,NA,NA,NA,NA
"454",-1994816.33189497,998862.865732132,NA,NA,NA,NA,NA
"455",-1892410.73412979,998862.865732132,NA,NA,NA,NA,NA
"456",-1790005.13636461,998862.865732132,NA,NA,NA,NA,NA
"457",-1687599.53859943,998862.865732132,NA,NA,NA,NA,NA
"458",-1585193.94083425,998862.865732132,0.00281800983692105,21.4188544630378,254.201556261856,9.06184930681043,0.044963929629085
"459",-1482788.34306906,998862.865732132,0.18233931455232,19.0098671495176,372.634882379455,12.592894155739,2.07368010424717
"460",-1380382.74530388,998862.865732132,0.381742285929765,17.0001030291306,411.114507092321,26.3976101730572,5.91909782972936
"461",-1277977.1475387,998862.865732132,0.455827803100749,16.1466900774782,371.227490615981,28.6264832287469,4.90680477876345
"462",-1175571.54977352,998862.865732132,0.45761711479732,15.6780697256531,298.020078775313,16.0221662122989,0.633593145305457
"463",-1073165.95200834,998862.865732132,0.342930032420567,16.8329967828816,241.358209341831,8.53422092864435,0.00304662017341661
"464",-970760.354243158,998862.865732132,0.518486813363309,17.3372730312019,251.252605884817,9.75279093161416,0.0685150374237247
"465",-868354.756477977,998862.865732132,0.955216124741038,16.2294519600313,298.270457379072,15.6248086534017,0.0906299356482976
"466",-765949.158712796,998862.865732132,1,17.3918268482987,326.425932232366,8.2813427339325,0.0316659527605553
"467",-663543.560947615,998862.865732132,1,18.0078196063515,339.303688492848,2.42614709030406,7.44508672385976e-05
"468",-561137.963182434,998862.865732132,1,17.9446815729222,407.719590990558,3.31283243213013,0.00172630751582825
"469",-458732.365417253,998862.865732132,1,17.8199305236202,534.304847117497,5.85413803453154,0.151198563018813
"470",-356326.767652072,998862.865732132,1,18.159273526893,658.128518280834,4.84842654539991,2.10474758014714
"471",-253921.16988689,998862.865732132,1,18.2586145907768,788.298068511491,6.15996996644588,8.69347112117554
"472",-151515.57212171,998862.865732132,1,18.8086840906931,914.298841725856,5.81283731275362,9.39287859258278
"473",-49109.9743565284,998862.865732132,1,19.0028042865926,1039.09461793077,3.3513823774278,8.78830503646674
"474",53295.6234086528,998862.865732132,1,18.8068601641752,1184.8318765891,5.01647946370105,25.2192470176423
"475",155701.221173834,998862.865732132,1,18.7084710403776,1331.8661750009,4.57463967003729,44.6262413941293
"476",258106.818939015,998862.865732132,1,18.6887580014426,1434.75100994313,3.96142487791825,60.1064716316921
"477",360512.416704196,998862.865732132,1,18.7236694278096,1476.6689706487,2.62780943493895,52.0001984046677
"478",462918.014469377,998862.865732132,1,18.6476309479009,1521.614239828,3.57556827228639,81.6003624400069
"479",565323.612234558,998862.865732132,1,18.4168159473508,1532.06468177269,4.27116202969796,81.2447025595543
"480",667729.20999974,998862.865732132,1,18.2987535012284,1535.8251117707,4.6601923095972,94.8269349622267
"481",770134.80776492,998862.865732132,1,18.366626691456,1521.2242368928,4.95422097582515,84.2699084154468
"482",872540.405530102,998862.865732132,1,18.5800791192218,1506.79564075666,4.97930026642579,71.8107011012726
"483",974946.003295283,998862.865732132,1,18.6875354935291,1432.43058719905,4.71824697987532,61.5151758261329
"484",1077351.60106046,998862.865732132,1,18.9960550133733,1342.27840211009,3.86392006914909,48.4219715632417
"485",1179757.19882564,998862.865732132,1,19.2524203161418,1279.26979047361,2.9790567163389,46.8098361503181
"486",1282162.79659083,998862.865732132,1,19.5569320808965,1268.08060494125,1.86413922248617,69.9527952896192
"487",1384568.39435601,998862.865732132,0.552593900698421,20.0140401398156,1289.50474586711,1.83103822865822,76.3375986868826
"488",1486973.99212119,998862.865732132,NA,NA,NA,NA,NA
"489",1589379.58988637,998862.865732132,NA,NA,NA,NA,NA
"490",1691785.18765155,998862.865732132,NA,NA,NA,NA,NA
"491",1794190.78541673,998862.865732132,NA,NA,NA,NA,NA
"492",1896596.38318191,998862.865732132,NA,NA,NA,NA,NA
"493",1999001.98094709,998862.865732132,NA,NA,NA,NA,NA
"494",2101407.57871227,998862.865732132,NA,NA,NA,NA,NA
"495",2203813.17647746,998862.865732132,NA,NA,NA,NA,NA
"496",-2302033.12519051,792528.917617946,NA,NA,NA,NA,NA
"497",-2199627.52742533,792528.917617946,NA,NA,NA,NA,NA
"498",-2097221.92966015,792528.917617946,NA,NA,NA,NA,NA
"499",-1994816.33189497,792528.917617946,NA,NA,NA,NA,NA
"500",-1892410.73412979,792528.917617946,NA,NA,NA,NA,NA
"501",-1790005.13636461,792528.917617946,NA,NA,NA,NA,NA
"502",-1687599.53859943,792528.917617946,NA,NA,NA,NA,NA
"503",-1585193.94083425,792528.917617946,NA,NA,NA,NA,NA
"504",-1482788.34306906,792528.917617946,NA,NA,NA,NA,NA
"505",-1380382.74530388,792528.917617946,NA,NA,NA,NA,NA
"506",-1277977.1475387,792528.917617946,NA,NA,NA,NA,NA
"507",-1175571.54977352,792528.917617946,NA,NA,NA,NA,NA
"508",-1073165.95200834,792528.917617946,NA,NA,NA,NA,NA
"509",-970760.354243158,792528.917617946,NA,NA,NA,NA,NA
"510",-868354.756477977,792528.917617946,0.143403238536636,18.9570989682254,288.349147528107,20.0104858271693,0.149242172122781
"511",-765949.158712796,792528.917617946,0.830012299477011,17.6435651019799,334.182766626904,20.4996936147103,0.628408194958499
"512",-663543.560947615,792528.917617946,0.813307459480045,18.8798754412385,325.401984933948,20.2027908972622,0.073034403586768
"513",-561137.963182434,792528.917617946,0.641980464436044,19.3421856196459,413.190007562709,13.4435230243623,0.0146653886752539
"514",-458732.365417253,792528.917617946,0.939899586167762,19.1415590631477,547.996388038144,6.63225036061199,1.41422259841226
"515",-356326.767652072,792528.917617946,1,18.7343942025296,681.544464650684,8.9896582026667,17.1856569077858
"516",-253921.16988689,792528.917617946,1,19.3874475256003,804.612008694768,8.32406566296596,17.9499138593061
"517",-151515.57212171,792528.917617946,1,20.0795014172684,904.747361058133,4.99894368263099,6.9000232069625
"518",-49109.9743565284,792528.917617946,1,20.3679956067399,1074.70900173923,3.13924305850261,5.42527471909731
"519",53295.6234086528,792528.917617946,0.989703675511765,20.4753854416622,1319.49762910084,2.40154637232712,22.6180322747024
"520",155701.221173834,792528.917617946,0.808192176346346,20.170782871512,1498.45399717153,2.41720107405487,39.3327955422086
"521",258106.818939015,792528.917617946,0.72257639558327,19.9234696612172,1574.65769488422,1.85281433217937,38.0811765922152
"522",360512.416704196,792528.917617946,0.776678208992908,20.0809086786304,1585.48578241801,1.31195512517631,21.2439267140151
"523",462918.014469377,792528.917617946,0.879429309628656,20.1069675495657,1622.44589375492,1.75793445612803,53.7691112599188
"524",565323.612234558,792528.917617946,0.805982283760569,20.4776090871079,1656.13813885442,1.74867609972903,39.0755519790109
"525",667729.20999974,792528.917617946,0.4185246774435,20.2233829441623,1678.08144255656,2.70141484282901,54.4382320008521
"526",770134.80776492,792528.917617946,0.249724546541099,19.701365072394,1702.08781919845,3.20275644564373,48.9114979837847
"527",872540.405530102,792528.917617946,0.183198729949409,19.9061453424784,1705.68515323256,3.60002028243852,70.9313003721977
"528",974946.003295283,792528.917617946,0.254170688353507,19.9055755853681,1574.26891285288,2.81772452973968,79.935925227552
"529",1077351.60106046,792528.917617946,0.40794736764848,19.9904401831852,1502.42423219963,1.99347910711595,98.622079390509
"530",1179757.19882564,792528.917617946,0.309918523252122,20.1620215905359,1411.61991993255,1.62162504334146,94.7055864833571
"531",1282162.79659083,792528.917617946,0.742038076715476,20.8272284397569,1363.2183914863,1.54764765744816,78.2795390718919
"532",1384568.39435601,792528.917617946,0.945289056739735,21.514097970588,1331.11321526294,2.39058811449943,68.8055491934683
"533",1486973.99212119,792528.917617946,0.279431233154722,22.3618875611286,1336.3549448174,1.29430112152696,50.0450907633963
"534",1589379.58988637,792528.917617946,NA,NA,NA,NA,NA
"535",1691785.18765155,792528.917617946,NA,NA,NA,NA,NA
"536",1794190.78541673,792528.917617946,NA,NA,NA,NA,NA
"537",1896596.38318191,792528.917617946,NA,NA,NA,NA,NA
"538",1999001.98094709,792528.917617946,NA,NA,NA,NA,NA
"539",2101407.57871227,792528.917617946,NA,NA,NA,NA,NA
"540",2203813.17647746,792528.917617946,NA,NA,NA,NA,NA
"541",-2302033.12519051,586194.96950376,NA,NA,NA,NA,NA
"542",-2199627.52742533,586194.96950376,NA,NA,NA,NA,NA
"543",-2097221.92966015,586194.96950376,NA,NA,NA,NA,NA
"544",-1994816.33189497,586194.96950376,NA,NA,NA,NA,NA
"545",-1892410.73412979,586194.96950376,NA,NA,NA,NA,NA
"546",-1790005.13636461,586194.96950376,NA,NA,NA,NA,NA
"547",-1687599.53859943,586194.96950376,NA,NA,NA,NA,NA
"548",-1585193.94083425,586194.96950376,NA,NA,NA,NA,NA
"549",-1482788.34306906,586194.96950376,NA,NA,NA,NA,NA
"550",-1380382.74530388,586194.96950376,NA,NA,NA,NA,NA
"551",-1277977.1475387,586194.96950376,NA,NA,NA,NA,NA
"552",-1175571.54977352,586194.96950376,NA,NA,NA,NA,NA
"553",-1073165.95200834,586194.96950376,NA,NA,NA,NA,NA
"554",-970760.354243158,586194.96950376,NA,NA,NA,NA,NA
"555",-868354.756477977,586194.96950376,NA,NA,NA,NA,NA
"556",-765949.158712796,586194.96950376,NA,NA,NA,NA,NA
"557",-663543.560947615,586194.96950376,0.00323503400113089,21.6635660684887,240.276838538728,23.552184751714,0.230892197044741
"558",-561137.963182434,586194.96950376,NA,NA,NA,NA,NA
"559",-458732.365417253,586194.96950376,0.153412987363215,21.8191409647822,528.064406376443,3.71479230636215,0.00297545095676703
"560",-356326.767652072,586194.96950376,0.84481221366416,22.2499396389317,565.984103763025,3.0481728113455,0.158890690269555
"561",-253921.16988689,586194.96950376,1,22.0223152394483,663.775996607554,3.19913001850554,0.150967253680064
"562",-151515.57212171,586194.96950376,0.911663335531863,21.828267927981,825.68621127923,2.19263104586911,0.183048247271331
"563",-49109.9743565284,586194.96950376,0.447113451008048,21.5270365494196,1071.13056624233,0.888300119646442,0.555104004949462
"564",53295.6234086528,586194.96950376,0.206099825627169,21.2972362612212,1221.82429146526,0.988605826310691,2.38595524289696
"565",155701.221173834,586194.96950376,0.00114317201464504,21.5812374239843,1274.63496910147,0.834744296015002,0
"566",258106.818939015,586194.96950376,NA,NA,NA,NA,NA
"567",360512.416704196,586194.96950376,NA,NA,NA,NA,NA
"568",462918.014469377,586194.96950376,0.000764598156233409,21.2076299718656,1585.16665996348,0.326480925121565,0
