"","x","y","acaldi","acalma","alsebl","apeime","ast2gr","beilpe","brosal","calolo","caseac","chr1ec","chr2ar","cordla","cupasy","des2pa","faraoc","gar2in","guapst","guargu","guarsp","guatdu","hassfl","heisco","herrpu","hirttr","hybapr","ingago","ingama","ingaqu","ingaum","loncla","malmsp","maquco","mourmy","ocotce","oenoma","olmeas","ormoma","pentma","picrla","pipeae","pipeco","pipecu","pipepe","pipere","poular","pourbi","pri2co","protco","protpa","protte","quaras","randar","simaam","sipacr","socrex","solast","soroaf","swars2","sympgl","tab1gu","tab1ro","tab2ar","tachve","termam","tet2pa","thevah","tri2tu","unonpi","virose","virosu","xyl1ma","alchco","cassel","chr2ca","coccma","cou2cu","dendar","drypst","ery1co","eugega","eugene","eugeoe","hampap","ingapu","laciag","laetth","maytsc","micoaf","nectci","ouralu","psycho","stylst","swars1","talipr","tratas","zantbe","apeiti","ardigu","aspicr","cecrin","coccco","cordbi","dio2ar","guargr","ingath","micoar","micoel","micone","nectpu","perexa","poutre","poutst","pterro","sipapa","tri2pa","zantp1","ade1tr","alibed","annosp","ast1st","bactc1","cappfr","ceibpe","gar2ma","guetfo","ocotob","ocotpu","paligu","pse1se","sloate","andiin","casesy","eugeco","ingasa","psycma","quasam","annoac","cordal","crotbi","cupala","cuparu","gustsu","ingas1","jac1co","lacmpa","pla1pi","pla2el","turpoc","hyeral","schipa","sterap","tremmi","celtsc","heisac","ormocr","zantpr","caseco","licahy","rinosy","anaxpa","cestme","licapl","lozapi","ocotwh","psycch","sapiau","virosp","solaha","sponmo","theoca","casear","clidde","entesc","ery2ma","guazul","luehse","ochrpy","sponra","ery2pa","myrcga","geniam","sennda","tropra","taline","hameax","ingafa","cha2sc","vismba","phoeci","anacex","tripcu","allops","bactma","cecrob","ingaco","micoho","psycde","psycg1","chimpa","psycac","sch1zo","lafopu","diptpa","ingasp","neeaam","conoci","psycli","tremin","couthe","cyphha","laetpr","huracr","lindla","vochfe","nectgl","ardife","pit1ma","posola","elaeol","solaas","ficuob","urerba","cupaci","bactba","pipea1","aegipa","xyl2ol","acacme","malpro","psidfr","ingami","micopr","myrofr","psycra","ficupo","psycg3","zuelgu","ficuci","termob","hirtam","ficuc2","psycfu","ficuin","casegu","cecrlo","ingaru","maclti","tri4ga","cha1te","brosgu","ficuto","colugl","tocopi","aphesi","tri1gi","ficutr","spacme","cedrod","pipeim","amaico","poutfo","pipelo","cavapl","leandi","ficuma","clidse","cestra","macrgl","ficuyo","clidoc","margno","pochse","tet4jo","ormoam","ingape","vismbi","nects1","mar1la","randfo","ficupe","pipeca","stemgr","micoim","psycpi","bactc2","rauvli","jac2sp","appuse","protsp","sapisp","cespma","pit1ru","conobr","oreoca","ardiba","pterof","verbgi","pochqu","micodo"
"11",12.5,462.5,0,0,17,0,0,6,0,13,0,8,1,5,0,13,7,3,0,1,2,4,1,0,0,16,32,0,1,0,0,2,1,3,5,0,0,1,0,0,3,0,1,0,0,0,5,0,0,1,4,2,3,0,2,0,6,0,4,5,1,0,0,2,1,1,9,0,1,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,2,1,0,0,0,0,0,1,0,0,1,2,0,1,0,0,0,0,3,0,0,2,2,0,0,0,0,0,0,0,2,0,3,0,0,0,0,0,0,0,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,1,0,0,1,6,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"12",12.5,487.5,0,0,12,0,0,2,1,7,0,1,2,2,1,10,13,3,0,10,4,1,4,1,3,12,25,0,0,0,0,3,1,1,9,0,1,0,0,1,0,0,1,0,0,0,4,0,0,3,8,3,2,0,4,0,0,0,2,9,0,0,1,3,3,0,6,0,10,2,2,0,0,0,2,0,1,1,1,0,0,4,2,3,1,0,1,0,0,0,0,2,1,1,0,0,0,0,0,0,0,1,1,2,0,0,2,0,0,0,0,8,1,0,3,2,2,1,0,0,0,1,0,1,0,2,0,0,0,0,0,1,0,0,1,0,1,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,40,0,0,0,0,0,1,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13",12.5,62.5,0,0,18,2,0,4,1,5,0,1,3,0,1,19,23,6,0,5,4,0,2,2,2,4,18,0,1,0,1,1,0,0,5,0,3,0,3,1,1,0,0,0,0,2,1,2,1,3,16,2,1,0,2,1,5,0,4,3,0,0,0,0,0,0,6,0,7,2,1,0,0,1,1,0,0,0,0,1,0,2,1,3,0,1,2,0,0,0,2,0,0,0,3,0,0,5,0,0,0,5,0,0,0,0,3,0,0,3,1,0,0,0,2,0,1,0,0,0,0,0,0,2,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"14",12.5,87.5,0,0,7,2,0,7,2,7,0,1,2,3,3,22,40,3,0,3,2,3,1,1,0,5,57,0,1,0,1,1,2,1,5,0,1,0,1,0,1,0,1,1,0,0,3,3,1,0,18,4,5,2,6,1,2,0,6,2,0,2,0,4,0,0,5,0,10,1,5,0,0,0,0,0,0,0,1,1,0,2,0,1,0,0,2,0,0,1,4,1,0,1,0,0,0,1,0,0,0,17,0,1,1,1,2,1,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,1,5,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"15",12.5,112.5,0,0,1,1,0,5,0,18,0,4,1,9,0,16,19,5,0,3,0,1,0,1,0,4,30,1,2,2,0,2,1,0,1,0,1,0,0,2,3,0,0,0,0,0,5,12,1,1,12,1,1,0,2,0,6,0,2,0,2,0,1,3,0,0,10,0,3,2,2,4,0,0,0,1,0,0,1,1,1,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,9,0,0,3,0,0,0,0,1,2,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"16",12.5,137.5,1,0,6,1,0,5,1,20,0,1,0,6,1,22,21,6,0,2,2,2,1,0,0,4,50,0,1,0,0,0,2,2,6,0,2,0,1,0,1,0,1,0,0,0,3,2,0,1,8,1,5,0,3,0,4,0,2,5,1,0,0,0,2,0,11,0,5,4,0,0,0,0,4,0,0,0,0,0,0,0,1,0,0,0,2,1,0,0,1,0,1,0,3,0,0,0,0,0,0,0,1,0,0,0,2,0,0,3,0,0,1,0,4,2,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"17",12.5,162.5,0,0,11,2,0,9,0,14,0,0,0,1,3,11,26,1,0,2,3,3,0,1,0,6,58,1,1,0,2,0,1,0,13,0,3,0,1,1,1,0,0,0,0,0,1,0,0,1,6,0,2,0,1,1,3,0,2,7,0,0,0,2,3,0,2,0,6,0,2,0,0,0,2,0,0,5,1,0,0,0,1,1,0,0,3,1,0,0,3,3,2,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,2,0,3,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,4,0,0,2,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18",12.5,187.5,0,0,23,0,0,6,1,4,0,0,0,0,3,17,45,13,0,1,1,5,2,1,0,3,68,1,1,1,1,2,0,1,9,1,1,0,0,0,0,0,0,0,0,0,3,2,1,0,7,1,3,1,7,0,1,0,3,8,1,0,0,2,4,0,5,0,1,2,0,0,0,0,1,0,1,1,0,0,0,2,2,0,0,0,1,0,0,1,3,3,0,1,0,0,0,0,0,0,0,0,0,1,0,1,2,0,1,7,0,1,1,0,3,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,4,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"19",12.5,212.5,0,0,15,1,0,8,0,12,0,2,3,1,3,16,11,4,0,2,0,7,1,0,1,2,36,0,5,0,3,4,0,4,11,3,2,0,0,1,0,0,0,0,0,0,0,0,0,4,8,1,2,1,11,0,1,0,2,1,1,0,0,10,2,0,7,0,1,1,2,0,0,0,1,0,5,1,0,2,0,0,0,1,1,0,4,0,0,8,4,1,0,0,0,0,0,3,0,0,0,0,0,1,0,0,11,0,0,5,0,0,0,0,6,2,0,0,1,0,0,0,2,2,0,0,1,2,0,0,0,1,0,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,14,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"20",12.5,237.5,0,1,20,0,0,9,0,17,1,0,9,4,5,18,11,5,0,3,1,3,0,1,2,4,51,1,3,1,3,1,1,2,13,0,2,0,1,1,1,0,0,0,0,0,2,0,0,1,21,4,0,1,9,0,1,0,3,8,0,1,0,4,0,0,11,0,9,1,0,1,0,1,2,1,0,0,0,1,0,2,2,2,0,0,1,0,0,2,5,4,0,3,0,0,1,1,0,1,0,1,0,4,1,0,6,1,0,6,0,0,2,0,1,2,1,0,5,2,0,0,0,1,0,0,0,1,1,1,0,4,0,2,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"21",262.5,12.5,0,0,11,0,0,2,1,11,0,1,0,0,0,13,13,3,0,1,0,0,2,3,1,14,52,1,0,0,0,3,3,3,2,0,2,0,0,1,1,0,0,0,0,1,3,0,14,1,3,5,6,0,2,0,0,0,3,0,0,0,0,1,2,0,9,0,7,2,0,0,3,4,2,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"22",262.5,37.5,0,0,13,1,0,0,0,1,1,0,1,0,0,12,51,9,0,3,0,0,0,1,2,5,11,0,1,0,1,0,1,1,2,0,7,0,0,0,0,0,0,0,0,0,2,1,10,0,6,1,7,1,1,0,0,0,3,3,0,0,0,2,1,0,11,0,6,1,1,0,2,0,1,0,1,1,0,4,0,3,0,1,0,0,1,0,0,0,0,0,3,2,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,2,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"23",262.5,262.5,2,0,9,0,0,0,2,0,0,0,1,1,0,4,60,2,0,8,0,0,2,1,0,6,10,1,0,0,2,1,1,0,11,0,2,0,1,0,0,0,0,0,0,1,0,0,2,0,1,1,0,2,5,0,0,0,0,0,0,0,3,11,0,0,7,0,24,0,0,0,9,0,10,1,3,6,0,0,0,4,1,1,0,0,0,2,0,2,0,1,12,4,4,1,0,0,0,0,0,0,0,0,0,0,1,3,0,1,0,0,4,0,0,0,5,0,0,5,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,3,2,8,0,7,0,5,0,1,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,1,9,3,1,3,3,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"24",262.5,287.5,0,0,5,1,0,0,0,1,0,0,1,1,0,1,38,3,0,11,0,1,0,0,2,3,5,0,0,1,1,2,0,0,10,1,8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,6,0,2,2,0,11,0,0,0,1,0,9,1,5,2,0,0,0,4,0,2,0,0,0,1,0,1,0,0,0,3,0,1,1,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,1,0,1,0,3,0,0,4,0,0,0,3,0,0,0,0,0,0,0,1,0,1,1,0,1,0,18,0,2,0,0,0,1,0,0,3,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,5,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"25",262.5,312.5,1,0,24,1,0,0,0,0,0,0,2,4,1,10,23,0,0,3,0,0,2,0,1,4,35,0,0,0,1,0,2,0,14,0,0,0,0,1,3,0,0,0,0,0,0,0,1,1,1,3,0,3,4,0,0,0,1,1,0,0,0,3,0,0,4,5,12,0,0,0,0,0,3,0,0,0,0,0,0,7,0,1,0,0,0,1,0,3,0,3,1,4,1,0,0,0,0,0,0,0,2,1,1,0,0,1,0,1,0,0,2,0,0,0,1,0,0,2,0,0,0,1,0,0,0,0,0,5,0,0,0,0,1,2,0,0,11,0,1,0,1,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,4,1,1,0,3,4,1,0,0,5,0,0,0,0,1,0,16,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"26",262.5,337.5,6,0,8,0,0,0,0,0,1,0,1,5,2,21,39,6,0,0,1,1,1,0,0,8,53,0,3,0,2,0,0,0,17,0,1,0,1,0,1,0,0,0,0,0,0,0,2,0,6,2,3,4,5,0,0,0,0,3,0,0,1,6,1,0,10,0,6,0,0,0,1,0,7,2,2,5,0,0,0,6,1,0,0,0,3,0,0,5,0,2,3,3,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,0,2,0,0,0,0,1,0,1,0,7,0,0,0,0,0,0,0,1,0,0,0,2,9,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,1,0,0,0,1,0,0,1,0,1,0,0,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"27",262.5,362.5,1,0,14,1,0,0,0,2,0,0,1,1,3,8,26,10,0,1,1,0,0,0,1,8,45,0,0,0,1,1,2,2,13,2,3,0,1,0,3,0,0,0,0,0,0,1,0,0,9,9,2,5,4,0,0,0,1,7,0,0,0,6,2,0,4,0,7,0,0,0,1,1,3,0,0,1,0,0,0,5,1,1,0,0,1,2,0,2,0,3,1,0,4,2,0,0,0,0,0,0,0,2,0,0,3,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,9,0,2,0,0,1,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,7,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"28",262.5,387.5,1,0,16,0,0,17,0,0,0,0,0,0,1,23,28,4,0,0,0,1,4,0,0,4,94,1,1,0,0,1,0,1,9,0,1,0,0,0,1,0,0,0,0,1,5,0,0,3,13,2,2,2,5,0,3,0,1,1,0,0,0,1,1,0,2,0,7,1,1,1,0,0,0,0,0,3,0,0,0,1,3,3,0,0,4,0,0,5,0,0,2,2,1,0,0,0,0,0,1,0,1,1,1,0,0,0,0,3,0,1,1,1,0,1,0,0,0,0,0,0,2,1,0,1,2,0,0,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,2,0,1,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"29",262.5,412.5,0,0,21,0,0,6,3,0,0,1,0,0,2,27,18,1,1,0,0,0,3,0,0,4,64,1,0,2,2,0,0,4,13,1,4,0,0,1,0,0,0,0,0,0,3,0,2,1,8,6,0,2,2,0,0,0,11,3,0,0,1,2,0,0,3,0,2,0,4,0,1,0,2,0,0,1,0,0,0,3,3,3,0,0,2,1,0,0,0,0,0,1,2,0,0,0,0,0,2,1,0,0,0,0,1,0,0,3,2,3,2,0,1,0,0,1,0,0,1,0,0,2,0,0,1,0,0,0,0,1,0,0,0,0,5,0,1,0,0,0,0,0,0,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"30",262.5,437.5,0,0,44,1,0,4,0,0,0,0,3,4,5,15,7,3,0,2,0,4,1,2,0,10,52,1,2,1,0,0,1,0,7,3,2,0,0,1,3,0,0,0,0,0,3,0,0,1,7,8,3,1,0,0,0,0,6,3,0,0,0,3,3,0,5,0,5,3,0,0,3,1,0,0,0,0,0,0,0,1,1,7,0,0,0,0,0,0,1,0,3,2,6,0,0,1,0,0,0,1,2,1,0,1,1,0,0,0,0,0,3,0,1,0,2,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,4,0,2,0,0,0,0,0,1,0,1,1,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
